scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1076 Marine Hwy	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1114 EVOS Rest	1139 AHFC Div	1153 State Land	1169 PCE Endow	1195 SnoMachReg	1197 AK Cap Inc	1210 Renew Ener	1243 SBR	1255 Reapprops	1265 COVID Fed	1269 CSLFRF	Non Funded Appropriations
4895	FY2023 Final Enacted HB281	2023	64251	16	Department of Transportation/Public Facilities		122	25	AL	National Electric Vehicle Infrastructure (NEVI) 		N	N	9	Transportation	6	Construction	N	NA	N	32610	TS9F	NA  		7	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:02.847	JTLAGUNDINO	6/27/2022 10:34:02.847	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	New Infrastructure Investment and Jobs Act (IIJA) supported program for developing a statewide electric vehicle plan and implementing the plan by way of Title 23 projects. Projects can include but are not limited to acquisition and installation of charging infrastructure as well as operating assistance for costs allocable to operating and maintaining infrastructure acquired in this program.  Infrastructure must be (1) open to the public or (2) to an authorized commercial motor vehicle operator from more than one company. 	No prior funding history.		X	7758240																											
4895	FY2023 Final Enacted HB281	2023	64252	16	Department of Transportation/Public Facilities		118	25	AL	Highway Infrastructure Programs (HIP) Bridge Formula Program		N	N	9	Transportation	6	Construction	N	NA	N	32610	TS8W	NA  		8	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:02.69	JTLAGUNDINO	6/27/2022 10:34:02.69	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	New Infrastructure Investment and Jobs Act (IIJA) supported program for preserving bridges in a state of good repair or modernizing them to bring them up to current safety, and other standards. These funds can be used on planning, design, acquisition of right-of-way, construction, and utilities, among others. 	No prior funding history.		X	45000000																											
4895	FY2023 Final Enacted HB281	2023	64253	16	Department of Transportation/Public Facilities		124	25	AL	Promoting Resilient Operations for Transformative, Efficient, and Cost-Saving Transportation (PROTECT)		N	N	9	Transportation	6	Construction	N	NA	N	32610	TS9U	NA  		9	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:02.923	JTLAGUNDINO	6/27/2022 10:34:02.923	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	New Infrastructure Investment and Jobs Act (IIJA) supported program for planning, designing, and construction activities associated with existing and new infrastructure to make them more resilient to natural disasters, adverse weather conditions, and climate change. Projects may include implementation of mitigating features, strengthening systems that remove rainwater, relocating roadways to higher ground or away from slide-prone areas, stabilizing slopes, installing riprap, etc.	No prior funding history.		X	17900000																											
4895	FY2023 Final Enacted HB281	2023	64259	16	Department of Transportation/Public Facilities		130	25	AL	Transportation Alternatives Program (TAP)		N	N	9	Transportation	6	Construction	N	NA	N	32610	TT1Z	NA  		13	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:03.167	JTLAGUNDINO	6/27/2022 10:34:03.167	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	The Transportation Alternatives program (TAP) provides opportunities for communities and others to nominate their bicycle and pedestrian projects and receive federal funding through the State. The program is defined in regulation and is competitive in nature with scoring criteria and an evaluation board. 	No prior funding history.		X	3500000																											
4895	FY2023 Final Enacted HB281	2023	64262	16	Department of Transportation/Public Facilities		107	25	AL	Alaska Highway System (AHS) 		N	N	9	Transportation	6	Construction	N	NA	N	32610	TS7F	NA  		10	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:02.29	JTLAGUNDINO	6/27/2022 10:34:02.29	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	The Alaska Highway System (AHS) is a network of roadways not included on the National Highway System (AHS) and are defined in regulation. Funding in this program will maintain facilities in a state of good repair, modernize, or expand. The program utilizes performance-based criteria for evaluating projects and alternatives.	No prior funding history.		X	4500000																											
4895	FY2023 Final Enacted HB281	2023	64264	16	Department of Transportation/Public Facilities		112	25	AL	Community Transportation Program (CTP)		N	N	9	Transportation	6	Construction	N	NA	N	32610	TS7X	NA  		11	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:02.477	JTLAGUNDINO	6/27/2022 10:34:02.477	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	The Community Transportation Program (CTP) provides opportunities for communities and others to nominate their surface transportation projects and receive federal funding. The program is defined in regulation and is competitive in nature with scoring criteria and an evaluation board. 	No prior funding history.		X	25000000																											
4895	FY2023 Final Enacted HB281	2023	64269	16	Department of Transportation/Public Facilities		76	25	AL	Point Hope Airport Runway Realignment - Stage 1 & 2		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5F	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:43.007	SRWILLHOITE	6/24/2022 21:59:43.007	Point Hope	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652956	6	Realign the runway at the Point Hope Airport Stages 1 & 2. 	No prior funding history.		X	21700000																											
4895	FY2023 Final Enacted HB281	2023	64270	16	Department of Transportation/Public Facilities		67	25	AL	Manley Airport Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4W	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.773	SRWILLHOITE	6/24/2022 21:59:41.773	Manley Hot Springs	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dom Pannone	9074652956	6	Construct a new apron and taxiway. Install taxiway lighting and address apron electrical issues. Apply dust palliative to airport operational surfaces.	No prior funding history.		X	4700000																											
4895	FY2023 Final Enacted HB281	2023	64276	16	Department of Transportation/Public Facilities		19	25	AL	Haines Airport Resurfacing		N	N	9	Transportation	6	Construction	N	NA	N	7470	TS4H	NA  	NA	32	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:40.583	SRWILLHOITE	6/24/2022 21:59:40.583	Haines	33	Downtown Juneau/Douglas/Haines/Skagway (HD 33)	CAP 			Dom Pannone	9074652956	0	Repave the runway and taxiways. Replace the drainage culverts and lighting. Add a single bay Snow Removal Equipment Building (SREB).	No prior funding history.		X	23000000																											
4895	FY2023 Final Enacted HB281	2023	64277	16	Department of Transportation/Public Facilities		20	25	AL	Haines Airport Snow Removal Equipment Building		N	N	9	Transportation	6	Construction	N	NA	N	7470	TS4J	NA  	NA	33	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:40.623	SRWILLHOITE	6/24/2022 21:59:40.623	Haines	33	Downtown Juneau/Douglas/Haines/Skagway (HD 33)	CAP 			Dom Pannone	9074652956	0	Build a snow removal equipment building	No prior funding history.		X	2000000																											
4895	FY2023 Final Enacted HB281	2023	64278	16	Department of Transportation/Public Facilities		22	25	AL	Ruby Minor Gravel Resurfacing and Dust Palliative		N	N	9	Transportation	6	Construction	N	NA	N	7470	TS5G	NA  	NA	34	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:43.703	SRWILLHOITE	6/24/2022 21:59:43.703	Ruby	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	0	Gravel resurfacing and dust palliative surface maintenance for Ruby Minor. 	No prior funding history.		X	382000																											
4895	FY2023 Final Enacted HB281	2023	64283	16	Department of Transportation/Public Facilities		27	25	AL	Adak Airport Aircraft Rescue and Fire Fighting Vehicle		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS2X	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:35.977	SRWILLHOITE	6/24/2022 21:59:35.977	Adak	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Procurement of a new Aircraft Rescue and Fire Fighting (ARFF) Vehicle for the Adak airport.	No prior funding history.		X	740460																											
4895	FY2023 Final Enacted HB281	2023	64284	16	Department of Transportation/Public Facilities		28	25	AL	Adak Pavement Markings		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS2Y	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:36.017	SRWILLHOITE	6/24/2022 21:59:36.017	Adak	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings.	No prior funding history.		X	99000																											
4895	FY2023 Final Enacted HB281	2023	64285	16	Department of Transportation/Public Facilities		31	25	AL	Allakaket Minor Gravel Resurfacing and Dust Palliative		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3B	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:36.677	SRWILLHOITE	6/24/2022 21:59:36.677	Allakaket	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652956	0	Resurface and apply dust palliative to runway, taxiway, apron, and airport access road.	No prior funding history.		X	328000																											
4895	FY2023 Final Enacted HB281	2023	64286	16	Department of Transportation/Public Facilities		32	25	AL	Angoon Airport Right of Way		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3C	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:37.07	SRWILLHOITE	6/24/2022 21:59:37.07	Angoon	35	Sitka/Petersburg (HD 35)	CAP 			Dom Pannone	9074652956	0	Construct new community class airport. Stage 1 includes design, mitigation, and Right-of-Way (ROW) acquisition.	No prior funding history.		X	5500000																											
4895	FY2023 Final Enacted HB281	2023	64287	16	Department of Transportation/Public Facilities		33	25	AL	Barrow Pavement Markings and Crack Seal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3D	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:37.21	SRWILLHOITE	6/24/2022 21:59:37.21	Utqiagvik	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings, clean and crack seal runway, taxiway, and apron.	No prior funding history.		X	71000																											
4895	FY2023 Final Enacted HB281	2023	64288	16	Department of Transportation/Public Facilities		34	25	AL	Bethel Airport Aircraft Rescue and Fire Fighting Vehicle		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3E	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:37.31	SRWILLHOITE	6/24/2022 21:59:37.31	Bethel	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Procurement of a new Aircraft Rescue and Fire Fighting (ARFF) vehicle for the Bethel airport.	No prior funding history.		X	1080000																											
4895	FY2023 Final Enacted HB281	2023	64289	16	Department of Transportation/Public Facilities		37	25	AL	Chefornak Grader 		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3H	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:37.873	SRWILLHOITE	6/24/2022 21:59:37.873	Chefornak	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Acquire replacement grader with front and wing plow for the Chefornak airport.	No prior funding history.		X	355000																											
4895	FY2023 Final Enacted HB281	2023	64290	16	Department of Transportation/Public Facilities		38	25	AL	Chenega Bay Snow Blower 		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3J	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:37.933	SRWILLHOITE	6/24/2022 21:59:37.933	Chenega Bay	32	Kodiak/Cordova/Seldovia (HD 32)	CAP 			Dom Pannone	9074652956	0	Acquire replacement snow blower (LDMT) for the Chenega Bay airport.	No prior funding history.		X	333000																											
4895	FY2023 Final Enacted HB281	2023	64291	16	Department of Transportation/Public Facilities		40	25	AL	Chuathbaluk Grader		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3M	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:38.117	SRWILLHOITE	6/24/2022 21:59:38.117	Chuathbaluk	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Acquire replacement grader for the Chuathbaluk airport.	No prior funding history.		X	372000																											
4895	FY2023 Final Enacted HB281	2023	64292	16	Department of Transportation/Public Facilities		41	25	AL	Coldfoot Minor Gravel Resurfacing and Dust Palliative		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3N	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:38.233	SRWILLHOITE	6/24/2022 21:59:38.233	Coldfoot Camp	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652956	0	Resurface and apply dust palliative to runway, taxiway, apron, and airport access road.	No prior funding history.		X	328000																											
4895	FY2023 Final Enacted HB281	2023	64293	16	Department of Transportation/Public Facilities		42	25	AL	Cordova Airport Aircraft Rescue and Fire Fighting, Broom, Pavement Markings and Crack Seal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3P	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:38.49	SRWILLHOITE	6/24/2022 21:59:38.49	Cordova	32	Kodiak/Cordova/Seldovia (HD 32)	CAP 			Dom Pannone	9074652956	0	Replace 35763 Airport Rescue and Fire Fighting (ARFF) truck; replace 37317 cradle broom; remove and replace markings; clean and crack seal on runway, taxiways, and aprons; and other work as needed.	No prior funding history.		X	1906000																											
4895	FY2023 Final Enacted HB281	2023	64294	16	Department of Transportation/Public Facilities		43	25	AL	Deadhorse Pavement Markings and Crack Seal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3R	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:38.793	SRWILLHOITE	6/24/2022 21:59:38.793	Deadhorse	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings; clean and crack seal runway, taxiway, and apron; and other work as needed.	No prior funding history.		X	71000																											
4895	FY2023 Final Enacted HB281	2023	64295	16	Department of Transportation/Public Facilities		45	25	AL	Dillingham Pavement Markings and Crack Seal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3T	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:38.94	SRWILLHOITE	6/24/2022 21:59:38.94	Dillingham	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings; clean and crack seal runway, taxiway, and apron; and other work as needed.	No prior funding history.		X	235000																											
4895	FY2023 Final Enacted HB281	2023	64296	16	Department of Transportation/Public Facilities		46	25	AL	Eek Minor Gravel Resurfacing and Dust Palliative		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3U	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:38.99	SRWILLHOITE	6/24/2022 21:59:38.99	Eek	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Resurface and apply dust palliative to runway, taxiway, and apron.	No prior funding history.		X	328000																											
4895	FY2023 Final Enacted HB281	2023	64297	16	Department of Transportation/Public Facilities		53	25	AL	Fort Yukon Minor Gravel Resurfacing and Dust Palliative		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4D	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:40.2	SRWILLHOITE	6/24/2022 21:59:40.2	Fort Yukon	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dom Pannone	9074652956	0	Resurface and apply dust palliative to runway, taxiway, apron, and airport access road.	No prior funding history.		X	328000																											
4895	FY2023 Final Enacted HB281	2023	64298	16	Department of Transportation/Public Facilities		54	25	AL	Galena Dump Truck		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4E	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:40.237	SRWILLHOITE	6/24/2022 21:59:40.237	Galena	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	0	Procure dump truck for Galena.	No prior funding history.		X	382000																											
4895	FY2023 Final Enacted HB281	2023	64299	16	Department of Transportation/Public Facilities		56	25	AL	Golovin Loader		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4G	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:40.517	SRWILLHOITE	6/24/2022 21:59:40.517	Golovin	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	0	Procure loader for Golovin. 	No prior funding history.		X	382000																											
4895	FY2023 Final Enacted HB281	2023	64300	16	Department of Transportation/Public Facilities		57	25	AL	Huslia Minor Gravel Resurfacing, Dust Palliative and Dozer Replacement		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4K	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.05	SRWILLHOITE	6/24/2022 21:59:41.05	Huslia	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	0	Resurface and apply dust palliative to runway, taxiway, apron, and airport access road. Replace dozer.	No prior funding history.		X	709000																											
4895	FY2023 Final Enacted HB281	2023	64301	16	Department of Transportation/Public Facilities		59	25	AL	Ketchikan Pavement Markings		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4M	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.257	SRWILLHOITE	6/24/2022 21:59:41.257	Ketchikan	36	Ketchikan/Wrangell/Metlakatla/Hydaburg (HD 36)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings.	No prior funding history.		X	188000																											
4895	FY2023 Final Enacted HB281	2023	64302	16	Department of Transportation/Public Facilities		60	25	AL	Ketchikan Seaplane Base Haulout Facility		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4N	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.35	SRWILLHOITE	6/24/2022 21:59:41.35	Ketchikan	36	Ketchikan/Wrangell/Metlakatla/Hydaburg (HD 36)	CAP 			Dom Pannone	9074652956	0	Ketchikan Seaplane Base Haulout Facility	No prior funding history.		X	3000000																											
4895	FY2023 Final Enacted HB281	2023	64303	16	Department of Transportation/Public Facilities		61	25	AL	King Salmon Rehabilitation		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4Q	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.43	SRWILLHOITE	6/24/2022 21:59:41.43	King Salmon	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	"Rehabilitate deteriorated airport surfaces and other components, including the following: rehabilitate runway 18/36 pavement; rehabilitate taxiways C, D, and G; rehabilitate south general aviation apron; and other improvements as needed.
"	No prior funding history.		X	8900000																											
4895	FY2023 Final Enacted HB281	2023	64304	16	Department of Transportation/Public Facilities		62	25	AL	Kodiak Airport Rehabilitation - Stage 1		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4R	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.55	SRWILLHOITE	6/24/2022 21:59:41.55	Kodiak	32	Kodiak/Cordova/Seldovia (HD 32)	CAP 			Dom Pannone	9074652956	0	Rehabilitate the Kodiak ADQ Airport Apron, Taxiway C, D, and F. 	No prior funding history.		X	27000000																											
4895	FY2023 Final Enacted HB281	2023	64305	16	Department of Transportation/Public Facilities		63	25	AL	Kotzebue Pavement Markings and Crack Seal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4S	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.587	SRWILLHOITE	6/24/2022 21:59:41.587	Kotzebue	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings, clean and crack seal runway, taxiway, and apron.	No prior funding history.		X	71000																											
4895	FY2023 Final Enacted HB281	2023	64306	16	Department of Transportation/Public Facilities		65	25	AL	Lake Minchumina Loader		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4U	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.677	SRWILLHOITE	6/24/2022 21:59:41.677	Lake Minchumina	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Procure loader for Lake Minchumina.	No prior funding history.		X	387000																											
4895	FY2023 Final Enacted HB281	2023	64307	16	Department of Transportation/Public Facilities		69	25	AL	Mekoryuk Airport Rehabilitation and Snow Removal Equipment Building Replacement		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4Y	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.87	SRWILLHOITE	6/24/2022 21:59:41.87	Mekoryuk	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Rehabilitate the Mekoryuk Airport to address deterioration, including the following work components: rehabilitation of runways, taxiways, safety areas, apron, and the airport access road. Reconstruct the runway and taxiway lighting, rotating beacon, segmented circle, lighted wind cone, and replace signs. Replace snow removal equipment building (SREB) and expand the apron to accommodate installation of a new SREB. Other work as needed.	No prior funding history.		X	30882000																											
4895	FY2023 Final Enacted HB281	2023	64308	16	Department of Transportation/Public Facilities		71	25	AL	Nikolai Loader		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5A	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:42.1	SRWILLHOITE	6/24/2022 21:59:42.1	Nikolai	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Procure loader for Nikolai.	No prior funding history.		X	306000																											
4895	FY2023 Final Enacted HB281	2023	64309	16	Department of Transportation/Public Facilities		72	25	AL	Nulato Minor Gravel Resurfacing and Dust Palliative & Dozer Replacement		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5B	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:42.41	SRWILLHOITE	6/24/2022 21:59:42.41	Nulato	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	0	Resurface and apply dust palliative to runway, taxiway, apron, and airport access road. Replace dozer.	No prior funding history.		X	709000																											
4895	FY2023 Final Enacted HB281	2023	64310	16	Department of Transportation/Public Facilities		73	25	AL	Petersburg Obstruction Removal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5C	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:42.8	SRWILLHOITE	6/24/2022 21:59:42.8	Petersburg	35	Sitka/Petersburg (HD 35)	CAP 			Dom Pannone	9074652956	0	Cut trees for line of sight issues and remove other obstructions. 	No prior funding history.		X	219000																											
4895	FY2023 Final Enacted HB281	2023	64311	16	Department of Transportation/Public Facilities		74	25	AL	Petersburg Pavement Markings and Crack Seal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5D	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:42.84	SRWILLHOITE	6/24/2022 21:59:42.84	Petersburg	35	Sitka/Petersburg (HD 35)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings, clean, and crack seal runway, taxiway, and apron.	No prior funding history.		X	177000																											
4895	FY2023 Final Enacted HB281	2023	64312	16	Department of Transportation/Public Facilities		75	25	AL	Petersburg Self Propelled Runway Broom		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5E	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:42.88	SRWILLHOITE	6/24/2022 21:59:42.88	Petersburg	35	Sitka/Petersburg (HD 35)	CAP 			Dom Pannone	9074652956	0	Procure self-propelled runway broom for Petersburg.	No prior funding history.		X	835000																											
4895	FY2023 Final Enacted HB281	2023	64314	16	Department of Transportation/Public Facilities		77	25	AL	Sitka Pavement Markings		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5H	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:43.93	SRWILLHOITE	6/24/2022 21:59:43.93	Sitka	35	Sitka/Petersburg (HD 35)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings.	No prior funding history.		X	99000																											
4895	FY2023 Final Enacted HB281	2023	64315	16	Department of Transportation/Public Facilities		78	25	AL	Sitka Towed Broom		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5J	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:44	SRWILLHOITE	6/24/2022 21:59:44	Sitka	35	Sitka/Petersburg (HD 35)	CAP 			Dom Pannone	9074652956	0	Procure towed broom for Sitka. 	No prior funding history.		X	710000																											
4895	FY2023 Final Enacted HB281	2023	64316	16	Department of Transportation/Public Facilities		79	25	AL	Talkeetna Pavement Markings and Crack Seal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5K	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:44.7	SRWILLHOITE	6/24/2022 21:59:44.7	Talkeetna	70	Matsu Areawide (HD 7-12)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings, clean and crack seal runway, taxiway, and apron.	No prior funding history.		X	300000																											
4895	FY2023 Final Enacted HB281	2023	64317	16	Department of Transportation/Public Facilities		80	25	AL	Tanana Minor Gravel Resurfacing and Dust Palliative		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5L	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:44.74	SRWILLHOITE	6/24/2022 21:59:44.74	Tanana	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dom Pannone	9074652956	0	Resurface and apply dust palliative to runway, taxiway, apron, and airport access road.	No prior funding history.		X	328000																											
4895	FY2023 Final Enacted HB281	2023	64318	16	Department of Transportation/Public Facilities		81	25	AL	Toksook Bay Grader 		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS5M	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:44.803	SRWILLHOITE	6/24/2022 21:59:44.803	Toksook Bay	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Procure grader with front and wing plow for Toksook Bay.	No prior funding history.		X	391000																											
4895	FY2023 Final Enacted HB281	2023	64319	16	Department of Transportation/Public Facilities		95	25	AL	Unalaska Airport Ramp and Taxiway Repaving		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS6E	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:45.72	SRWILLHOITE	6/24/2022 21:59:45.72	Unalaska	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Rehabilitate the Unalaska Airport ramp, repave taxiway, and other work as needed (masterplan).  	No prior funding history.		X	8300000																											
4895	FY2023 Final Enacted HB281	2023	64320	16	Department of Transportation/Public Facilities		96	25	AL	Unalaska Pavement Markings		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS6F	NA  	NA	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:45.767	SRWILLHOITE	6/24/2022 21:59:45.767	Unalaska	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Remove and replace markings.	No prior funding history.		X	99000																											
