scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 GF/Match	1004 Gen Fund	1005 GF/Prgm	1017 Group Ben	1024 Fish/Game	1026 HwyCapital	1027 IntAirport	1029 PERS Trust	1034 Teach Ret	1037 GF/MH	1042 Jud Retire	1045 Nat Guard	1048 Univ Rcpt	1063 NPR Fund	1075 Cln Wtr Fd	1076 Marine Hwy	1092 MHTAAR	1100 Drk Wtr Fd	1108 Stat Desig	1139 AHFC Div	1140 AIDEA Div	1141 RCA Rcpts	1147 PublicBldg	1153 State Land	1155 Timber Rcp	1156 Rcpt Svcs	1179 PFC 	1195 Snow Rcpts	1197 AK Cap Fnd	1205 Ocn Ranger	1210 Ren Energy	1222 REAA Fund
5374	FY2025 Final Enacted SB187	2025	65809	2	Department of Commerce, Community, and Economic Development		31	8	AP	Gakona Volunteer Fire Department - Well Project		N	Y	8	Development	6	Construction	N	NA	N	0	DC31	RECI	NA	51	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:55.167	JTLAGUNDINO	7/8/2024 14:21:44.63	Gakona	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	We are drilling a new well, installing casing and new equipment to draw water to the surface to support fire suppression and emergency services. The former well has failed and the organization is in desperate need of a consistent water supply.			X			50000																														
5374	FY2025 Final Enacted SB187	2025	65810	2	Department of Commerce, Community, and Economic Development		33	8	AP	Glennallen Improvement Corporation - Glennallen Sanitation Steam Jetter		N	Y	8	Development	6	Construction	N	NA	N	0	DC33	RECI	NA	54	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:55.21	JTLAGUNDINO	7/8/2024 14:21:44.63	Glennallen	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Purchase steam Jetter unit for sanitation system maintenance to increase reliability, reduce system failures and reduce operating costs.			X			50000																														
5374	FY2025 Final Enacted SB187	2025	65811	2	Department of Commerce, Community, and Economic Development		16	8	AP	Blood Bank of Alaska - Blood Donor Testing Laboratory		N	Y	8	Development	6	Construction	N	NA	N	0		RECI	NA	39	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:50.977	JTLAGUNDINO	7/8/2024 14:21:44.63	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	The Blood Bank of Alaska requires a $2 million dollar appropriation to continue a three-year process to create, license and certify its Donor Testing Laboratory, providing self-sufficiency to Alaska for its blood supply.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65812	2	Department of Commerce, Community, and Economic Development		58	8	AP	Unalaska - Tom Madsen Airport Terminal Upgrades: Planning and Engineering		N	Y	8	Development	6	Construction	N	NA	N	0		MUNI	NA	89	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:52.257	JTLAGUNDINO	7/8/2024 14:21:44.63	Unalaska	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	This funding request is to begin the planning, engineering, and design for rehabilitation and expansion of the Tom Madsen Airport Terminal. The Tom Madsen Terminal is constructed on State land and the improvements will be planned, engineered and designed in support of the State Airport Master Plan.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65813	2	Department of Commerce, Community, and Economic Development		37	8	AP	King Cove - Waterfall Creek Hydro Debt Forgiveness		N	Y	8	Development	6	Construction	N	NA	N	0	DC73	MUNI	NA	62	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:55.33	JTLAGUNDINO	7/8/2024 14:21:44.63	King Cove	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Provide the City with long-term debt relief as a viable substitution for no longer receiving a PCE subsidy			X			600000																														
5374	FY2025 Final Enacted SB187	2025	65814	2	Department of Commerce, Community, and Economic Development		49	8	AP	Anchorage - Purchase and Establish Eagle River Cemetery		N	Y	8	Development	6	Construction	N	NA	N	0		MUNI	NA	28	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:51.977	JTLAGUNDINO	7/8/2024 14:21:44.63	Anchorage (Eagle River Valley)	23	Eagle River Valley (HD 23)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	Purchase and establish Eagle River Cemetery. Anchorage Cemetery is due to be full within the next three years creating a great need for an additional cemetery site.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65815	2	Department of Commerce, Community, and Economic Development		40	8	AP	Lake Louise Snow Machine Club Inc. - Repair and Rebuild Foundation of Existing Community Building		N	Y	8	Development	6	Construction	N	NA	N	0	DC41	RECI	NA	68	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:55.41	JTLAGUNDINO	7/8/2024 14:21:44.63	Lake Louise	29	Eastern Mat-Su/Valdez (HD 29)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Repair and rebuild the foundation for the existing community building to be used an emergency shelter and training center.			X			150000																														
5374	FY2025 Final Enacted SB187	2025	65816	2	Department of Commerce, Community, and Economic Development		42	8	AP	Denali Borough - Construct Vaulted Toilet Facility at Otto Lake Park		N	Y	8	Development	6	Construction	N	NA	N	0	DC67	MUNI	NA	43	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:55.447	JTLAGUNDINO	7/8/2024 14:21:44.63	Denali Borough	30	Houston/Big Lake/Parks Highwy (HD30)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	The popular and beautiful Otto Lake Park, near Healy, AK, needs a public restroom. Working with the landowner (Alaska Railroad) and the Otto Lake Park Operator (Healy Lions Club), the Denali Borough has designed and secured approvals for the installation of an ADA vaulted toilet.			X			180000																														
5374	FY2025 Final Enacted SB187	2025	65817	2	Department of Commerce, Community, and Economic Development		44	8	AP	Alaska Addiction Rehabilitation Services, Inc. - Residential Expansion Project		N	Y	8	Development	6	Construction	N	NA	N	0	DC20	RECI	NA	3	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:55.96	JTLAGUNDINO	7/8/2024 14:21:44.63	Point Mackenzie	0	Unidentified House District (HD 0)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Due to the increasing demand for adult residential treatment beds in Alaska, AARS is ready to expand its facility, adding 25 more treatment beds, as well as a community center/gym.			X			2830000																														
5374	FY2025 Final Enacted SB187	2025	65818	16	Department of Transportation and Public Facilities		171	25	AP	Flashing Light at Kasilof Intersection		N	Y	9	Transportation	6	Construction	N	NA	N	0	T19H	NA  	NA	5	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:03.997	JTLAGUNDINO	7/8/2024 14:04:07.903	Kasilof	6	Kachemak Bay/Ninilchik/Kasilof (HD 6)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	An overhanging flashing light for the 4-way stop at Kalifornsky Beach Road and Sterling Highway.			X			1000000																														
5374	FY2025 Final Enacted SB187	2025	65819	2	Department of Commerce, Community, and Economic Development		60	8	AP	Foundation Health LLC. - Inpatient Behavioral Health Expansion		N	Y	8	Development	6	Construction	N	NA	N	0	DC30	RECI	NA	48	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:56.667	JTLAGUNDINO	7/8/2024 14:21:44.63	Fairbanks (City of Fairbanks)	31	Downtown Fairbanks (HD 31)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Project to reconstruct space at Fairbanks Memorial Hospital to address pediatric and adult inpatient behavioral health service gaps in Interior, Alaska.			X			965000																														
5374	FY2025 Final Enacted SB187	2025	65820	2	Department of Commerce, Community, and Economic Development		24	8	AP	Iditarod Trail Committee - Iditarod Upgrades, Improvements, and Operational Support		N	Y	8	Development	6	Construction	N	NA	N	0		RECI	NA	61	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:51.193	JTLAGUNDINO	7/8/2024 14:21:44.63	Wasilla	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability. Retain $1,000.0.	"A request of a one time $1.42 million grant in the 2024 budget submission to support important public private initiatives that will stabilize the organization and ensure sustainability. 
"		X			1000000																														
5374	FY2025 Final Enacted SB187	2025	65821	2	Department of Commerce, Community, and Economic Development		51	8	AP	Kenai Peninsula Borough - Improve Substandard Roads		N	Y	8	Development	6	Construction	N	NA	N	0		MUNI	NA	58	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:52.03	JTLAGUNDINO	7/8/2024 14:21:44.63	Kenai Peninsula Borough	8	Northern Kenai Peninsula (HD 8)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	The Kenai Peninsula Borough is seeking $10,000,000 to improve roads currently maintained by the Kenai Peninsula Borough Roads Service Area (KPB RSA).		X			0																														
5374	FY2025 Final Enacted SB187	2025	65822	2	Department of Commerce, Community, and Economic Development		61	8	AP	Kenai Peninsula Borough - Bear Creek Fire Service Area - Bear Creek Fire Station Asphalt Surfacing		N	Y	8	Development	6	Construction	N	NA	N	0	DC70	MUNI	NA	57	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:57.01	JTLAGUNDINO	7/8/2024 14:21:44.63	Kenai Peninsula Borough	8	Northern Kenai Peninsula (HD 8)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Bear Creek Fire Station -- Parking lot and site paving $450,000			X			450000																														
5374	FY2025 Final Enacted SB187	2025	65823	2	Department of Commerce, Community, and Economic Development		38	8	AP	Snowmads, Inc. - Caribou Lake Trail Access Mats for Wetlands		N	Y	8	Development	6	Construction	N	NA	N	0		RECI	NA	97	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:51.647	JTLAGUNDINO	7/8/2024 14:21:44.63	Fox River	6	Kachemak Bay/Ninilchik/Kasilof (HD 6)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	Snomads intends to continue and expand its operations on the Boardwalk (BW) Trail by rehabilitating, maintaining, marking (this proposal), and grooming.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65824	2	Department of Commerce, Community, and Economic Development		62	8	AP	Ninilchik Senior Citizens Inc. - Kitchen Remodel and Expansion		N	Y	8	Development	6	Construction	N	NA	N	0	DC42	RECI	NA	77	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:57.15	JTLAGUNDINO	7/8/2024 14:21:44.63	Ninilchik	6	Kachemak Bay/Ninilchik/Kasilof (HD 6)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Enlarge the physical amount of usable kitchen space by 210 square feet (from 441 sq. ft. to 651 sq. ft.).			X			136000																														
5374	FY2025 Final Enacted SB187	2025	65825	2	Department of Commerce, Community, and Economic Development		41	8	AP	Sterling Community Center, Inc. - Furnishings and Equipment		N	Y	8	Development	35	Equipment / Commodities	N	NA	N	0		RECI	NA	100	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:51.76	JTLAGUNDINO	7/8/2024 14:29:00.827	Sterling	8	Northern Kenai Peninsula (HD 8)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	Replacement of community center's computers, tables, chairs, table and chair holders, and gym equipment.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65826	2	Department of Commerce, Community, and Economic Development		57	8	AP	Skagway - Ore Terminal Decontamination		N	Y	8	Development	6	Construction	N	NA	N	0		MUNI	NA	86	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:52.2	JTLAGUNDINO	7/8/2024 14:21:44.63	Skagway	3	Mendenhall Valley/Haines/Skagway/Gus	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Project eligible for federal grant opportunities.	This project will demolish the Skagway Ore Terminal storage facility and on-site superstructures to their respective slabs, including steel-framed buildings, aboveground concrete walls, aboveground fuel storage tanks, secondary containment surrounding the tanks, equipment contained inside the superstructures, the conveyor inside the conveyor trench, and the room below the lab building.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65827	18	Judiciary		2	41	AP	Palmer Courthouse Expansion		N	Y	6	Law and Justice	6	Construction	N	NA	N	0	C252	NA  	NA	2	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:04.43	JTLAGUNDINO	7/8/2024 14:06:13.95	Palmer (Palmer)	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Rhonda McLeod	9072648215	0	The court system requests funding to expand the Palmer Courthouse to add space for three new courtrooms and judicial chambers to serve the Matanuska-Susitna residents' justice needs.  This project is expected to complete in three to four years.			X			4900000																														
5374	FY2025 Final Enacted SB187	2025	65828	2	Department of Commerce, Community, and Economic Development		63	8	AP	Ugashik - Fuel Tank Depot Building		N	Y	8	Development	6	Construction	N	NA	N	0	DC86	UNI 	NA	3	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:57.35	JTLAGUNDINO	7/8/2024 14:21:44.63	Ugashik	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	After setting up a fuel tank depot consisting of two 5,000-gallon tanks and five 1,000-gallon tanks, UTV would like to have the tanks enclosed in a ventilated building to prevent accelerated wear on the equipment due to being exposed to the elements.			X			75000																														
5374	FY2025 Final Enacted SB187	2025	65829	2	Department of Commerce, Community, and Economic Development		64	8	AP	Egegik - New City Shop		N	Y	8	Development	6	Construction	N	NA	N	0	DC68	MUNI	NA	45	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:57.397	JTLAGUNDINO	7/8/2024 14:21:44.63	Egegik	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	The City of Egegik would like to build a new city shop to house equipment and provide a facility to service equipment.			X			64797																														
5374	FY2025 Final Enacted SB187	2025	65830	2	Department of Commerce, Community, and Economic Development		65	8	AP	Port Heiden - Power Distribution System Upgrade Phase 3		N	Y	8	Development	6	Construction	N	NA	N	0	DC78	MUNI	NA	75	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:57.443	JTLAGUNDINO	7/8/2024 14:21:44.63	Port Heiden	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	The new Port Heiden distribution upgrade design for Trapper Hill is part of phase 3 work.			X			150000																														
5374	FY2025 Final Enacted SB187	2025	65831	2	Department of Commerce, Community, and Economic Development		66	8	AP	Fairbanks North Star Borough - Horseshoe Downs Road Service Area Maintenance		N	Y	8	Development	6	Construction	N	NA	N	0	DC69	MUNI	NA	46	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:57.487	JTLAGUNDINO	7/8/2024 14:21:44.63	Fairbanks Areawide	60	Fairbanks Areawide (HD 31 - 35)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	"Re-establish ditches, build up roads and install
culverts on service area roads."			X			1000000																														
5374	FY2025 Final Enacted SB187	2025	65832	2	Department of Commerce, Community, and Economic Development		67	8	AP	Partners for Progress in Delta, Inc - Delta Career Advancement Center Expansion		N	Y	8	Development	6	Construction	N	NA	N	0	DC45	RECI	NA	84	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:57.533	JTLAGUNDINO	7/8/2024 14:21:44.63	Delta Junction	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Facility expansion on a Career Center that has been in operation since 2004 and has long ago outgrown the space needed to train students from all across Alaska.			X			600000																														
5374	FY2025 Final Enacted SB187	2025	65833	2	Department of Commerce, Community, and Economic Development		8	8	AP	Alaska Literacy Program, Inc. - Facility Expansion		N	Y	8	Development	6	Construction	N	NA	N	0		RECI	NA	9	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:50.697	JTLAGUNDINO	7/8/2024 14:21:44.63	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	Facility Expansion - purchase (2) two additional office condo units at 1345 Rudakof Circle in Anchorage.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65834	2	Department of Commerce, Community, and Economic Development		6	8	AP	Alaska Literacy Program, Inc. - Advanced English Classes		N	Y	8	Development	15	Education	N	NA	N	0		RECI	NA	8	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:50.633	JTLAGUNDINO	7/8/2024 14:23:29.66	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	"Alaska Literacy Program, Inc. would like to offer intensive advanced English instruction to students who are able to attend classes five times a week for three hour periods focused on moving students into professional jobs and/or the university system."		X			0																														
5374	FY2025 Final Enacted SB187	2025	65835	2	Department of Commerce, Community, and Economic Development		68	8	AP	Soldotna - Street Maintenance Winter Sand Cover Structure		N	Y	8	Development	6	Construction	N	NA	N	0	DC82	MUNI	NA	88	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:58.027	JTLAGUNDINO	7/8/2024 14:21:44.63	Soldotna	7	Kenai/Soldotna (HD 7)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	The City of Soldotna purchases large quantities of sand for spreading on City Streets in the winter. This project would fund a permanent cover for the sand pile, improving the quality of the sand and reducing efforts covering it with a tarp and sandbags.			X			300000																														
5374	FY2025 Final Enacted SB187	2025	65836	2	Department of Commerce, Community, and Economic Development		28	8	AP	Jack and Jill of America- Anchorage Chapter - Educational Initiatives within the Community		N	Y	8	Development	15	Education	N	NA	N	0		RECI	NA	63	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:51.3	JTLAGUNDINO	7/8/2024 14:25:40.773	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	The Anchorage Chapter of Jack and Jill of America, Inc. is looking to expand its impactful programs that foster growth and development in areas of education, culture, and civic responsibilities for young African-Americans.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65837	2	Department of Commerce, Community, and Economic Development		34	8	AP	Omega Psi Phi Fraternity, Inc. - Educational Initiatives within the Community		N	Y	8	Development	15	Education	N	NA	N	0		RECI	NA	81	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:51.467	JTLAGUNDINO	7/8/2024 14:27:02.33	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	We are using the funds to expand our youth leadership development program in which mentoring young African-American men in middle and high school to positively define, plan, pursue and achieve their goals.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65838	2	Department of Commerce, Community, and Economic Development		69	8	AP	Anchorage - 100th Avenue and Victor Road Intersection Safety Improvements		N	Y	8	Development	6	Construction	N	NA	N	0	DC52	MUNI	NA	2	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:58.223	JTLAGUNDINO	7/8/2024 14:21:44.63	Anchorage (Oceanview)	10	Oceanview/Klatt (HD 10)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	The project will assess the need for safety improvements at the 100th Avenue/Victor Road intersection. Alternatives will be developed during the design study phase with input from  impacted agencies and area residents and other users of the intersection. The recommended alternative will be constructed.			X			500000																														
5374	FY2025 Final Enacted SB187	2025	65839	2	Department of Commerce, Community, and Economic Development		14	8	AP	Big Lake Lions Foundation Inc. - Debt Reimbursement for Capital Investment on Building Construction		N	Y	8	Development	6	Construction	N	NA	N	0		RECI	NA	38	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:50.92	JTLAGUNDINO	7/8/2024 14:21:44.63	Big Lake	30	Houston/Big Lake/Parks Highwy (HD30)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	The Big Lake Lions have an existing loan with AIDEA of $300,000 that we would like to pay off.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65840	2	Department of Commerce, Community, and Economic Development		70	8	AP	Akiachak Native Community - Renovation of Tribal Advocate Facility with Domestic Violence Safe Rooms		N	Y	8	Development	6	Construction	N	NA	N	0	DC19	RECI	NA	2	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:58.303	JTLAGUNDINO	7/8/2024 14:21:44.63	Akiachak	38	Lower Kuskokwim (HD 38)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	This project will repurpose the existing clinic into a Tribal Advocate Facility with critically needed Safe Rooms.			X			1000000																														
5374	FY2025 Final Enacted SB187	2025	65841	2	Department of Commerce, Community, and Economic Development		71	8	AP	Wasilla - Water and Wastewater System Upgrades		N	Y	8	Development	6	Construction	N	NA	N	0	DC84	MUNI	NA	90	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:58.457	JTLAGUNDINO	7/8/2024 14:21:44.63	Wasilla	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Upgrades to existing water and wastewater infrastructure which is preventing growth for commercial development.			X			750000																														
5374	FY2025 Final Enacted SB187	2025	65842	2	Department of Commerce, Community, and Economic Development		20	8	AP	Hatcher Alpine Xperience - Phase 1a Snowmaking Infrastructure		N	Y	8	Development	6	Construction	N	NA	N	0		RECI	NA	56	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:51.087	JTLAGUNDINO	7/8/2024 14:21:44.63	Fishhook	29	Eastern Mat-Su/Valdez (HD 29)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	"Skeetawk will purchase and install a Snowmaking infrastructure for the Phase 1A terrain within Skeetawk's Lease Area. "		X			0																														
5374	FY2025 Final Enacted SB187	2025	65843	2	Department of Commerce, Community, and Economic Development		9	8	AP	Alaska Trails - Alaska Long Trail - Ship Creek Trail, Arctic to Indian		N	Y	8	Development	6	Construction	N	NA	N	0		RECI	NA	17	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:50.75	JTLAGUNDINO	7/8/2024 14:21:44.63	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability.	The 13.5-mile Ship Creek Trail will connect two existing trails -- the recently constructed Muktuk Marston Trail and the soon-to-be realigned Indian Valley Trail -- to complete a 25.1-mile section of the Alaska Long Trail from Turnagain Arm to north Anchorage. In addition to completing a braid of the Alaska Long Trail, completion of this missing section of trail will allow more users -- including visitors, but predominantly residents - to access the heart of Chugach State Park.		X			0																														
5374	FY2025 Final Enacted SB187	2025	65844	17	University of Alaska		4	45	AP	UAA Prince Willam Sound Campus: Mechanical, Electrical, Fire, Roofs, Campus Interiors, Access		N	Y	2	University	5	Renovation and Remodeling	N	NA	N	0	Y25C	NA  	NA	3	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:04.32	JTLAGUNDINO	7/8/2024 14:14:51.383	Valdez	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Michelle Rizk	9074508187	0	The Prince William Sounds College (PWSC) primary facilities were constructed in the 70s and require re-investment. In addition to the main facility PWSC benefits from having residence halls located three blocks south of the main building. PWSC has an immediate backlog of $6.7M of which this project will address mechanical, electrical, fire alarm systems, campus interiors, and campus accessibility.			X			998000																														
5374	FY2025 Final Enacted SB187	2025	65845	17	University of Alaska		5	45	AP	UAA Mat-Su Campus-wide: Mechanical, Electrical, and Interior Systems		N	Y	2	University	5	Renovation and Remodeling	N	NA	N	0		NA  	NA	2	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:52.557	JTLAGUNDINO	7/8/2024 14:14:51.383	Matanuska Susitna Borough 	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Michelle Rizk	9074508187	0	Preserve general funds for savings and fiscal stability. Retain $597.2.	The majority of the Matanuska Susitna College (MSC) facilities were constructed in the 70s, 80s, and 90s. While the campus is well cared for, there are still several building systems and elements that are beyond their useful life. MSC has an immediate backlog of $2.8 million of which this project will address mechanical, electrical, and interior systems.		X			597200																														
5374	FY2025 Final Enacted SB187	2025	65846	2	Department of Commerce, Community, and Economic Development		72	8	AP	Matanuska-Susitna Borough - Road Improvement and Upgrades		N	Y	8	Development	6	Construction	N	NA	N	0	DC76	MUNI	NA	67	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:58.653	JTLAGUNDINO	7/8/2024 14:21:44.63	Matanuska Susitna Borough 	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	"Road upgrades to

Eska Street 
Grand Avenue 
Utah street
Granite street"			X			750000																														
5374	FY2025 Final Enacted SB187	2025	65847	2	Department of Commerce, Community, and Economic Development		73	8	AP	Anderson - Hydro Vacuum Truck		N	Y	8	Development	35	Equipment / Commodities	N	NA	N	0	DC66	MUNI	NA	36	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:58.69	JTLAGUNDINO	7/8/2024 14:23:56.487	Anderson	30	Houston/Big Lake/Parks Highwy (HD30)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Vac truck to keep sewer system from flooding onto the streets when ground water overtakes the system every year.			X			100000																														
5374	FY2025 Final Enacted SB187	2025	65848	2	Department of Commerce, Community, and Economic Development		74	8	AP	AK Child & Family - Remodel of Bathrooms at Residential Facility-Ligature-resistant Fixtures-Improve Airflow		N	Y	8	Development	6	Construction	N	NA	N	0	DC18	RECI	NA	1	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:58.727	JTLAGUNDINO	7/8/2024 14:21:44.63	Anchorage (Lower Hillside)	11	Lower Hillside (HD 11)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	We are seeking funding to implement numerous Center for Disease Control (CDC) mitigation measures to improve ventilation, increase air filtration, create a space more conducive to social distancing and to install more effective restroom exhaust fans and make renovations which will comply with Joint Commission for Heath Care Organizations (JCAHO) life safety standards for ligature mitigation. We are seeking funding to remodel four communal bathrooms located in two of our seven cottages.			X			389163																														
5374	FY2025 Final Enacted SB187	2025	65849	2	Department of Commerce, Community, and Economic Development		26	8	AP	Interior Gas Utility - Natural Gas Main Extensions		N	Y	8	Development	6	Construction	N	NA	N	0		RECI	NA	62	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:51.247	JTLAGUNDINO	7/8/2024 14:21:44.63	Fairbanks Areawide	60	Fairbanks Areawide (HD 31 - 35)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	Preserve general funds for savings and fiscal stability. Retain $2,535.0.	Extend natural gas mains to targeted areas within the Fairbanks North Star Borough's air quality nonattainment area to expedite more conversions to affordable and clean burning natural gas.		X			2535000																														
