REPORT_SORT,DEPT_NUM,DEPT_SORT,DEPT_NAME,RDU_NUM,RDU_SORT,RDU_NAME,COMP_NUM,COMP_SORT,COMP_NAME,REPORT_LINE
"    """,39.8,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,334,16,Marine Highway System,2359,3,Marine Engineering,1061 Capital Improvement Project Receipts
"1076,25,15,Transportation,334,16,Marine Highway System,2359,3,Marine Engineering,1076 Marine Highway System Fund,Revenue,1076,DGF,""",,,,,,,,,,
"    """,2665,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,14,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,199.4,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,403.7,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1076,25,15,Transportation,334,16,Marine Highway System,1212,4,Overhaul,1076 Marine Highway System Fund,Revenue,1076,DGF,""",,,,,,,,,,
"    """,603.1,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1166.3,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2.9,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,151.5,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,22.7,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,25,15,Transportation,334,16,Marine Highway System,625,5,Reservations and Marketing,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,14.1,0,0,0,0,0,0,0,0,0
"1004,25,15,Transportation,334,16,Marine Highway System,625,5,Reservations and Marketing,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,42.2,0,0,0,0,0,0,0,0,0
"1076,25,15,Transportation,334,16,Marine Highway System,625,5,Reservations and Marketing,1076 Marine Highway System Fund,Revenue,1076,DGF,""",,,,,,,,,,
"    """,1287.1,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,11,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5002.3,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,63.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2257.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,148.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,25,15,Transportation,334,16,Marine Highway System,2789,6,Marine Shore Operations,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,28,0,0,0,0,0,0,0,0,0
"1004,25,15,Transportation,334,16,Marine Highway System,2789,6,Marine Shore Operations,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,84,0,0,0,0,0,0,0,0,0
"1076,25,15,Transportation,334,16,Marine Highway System,2789,6,Marine Shore Operations,1076 Marine Highway System Fund,Revenue,1076,DGF,""",,,,,,,,,,
"    """,7359.6,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,30,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,20,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3477.7,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,56.9,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,73.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,63.8,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,334,16,Marine Highway System,629,7,Vessel Operations Management,1061 Capital Improvement Project Receipts
"1076,25,15,Transportation,334,16,Marine Highway System,629,7,Vessel Operations Management,1076 Marine Highway System Fund,Revenue,1076,DGF,""",,,,,,,,,,
"    """,3525.8,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,28,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5571.1,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,85.2,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,545.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,61,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,247,1,Budget and Audit Committee,773,1,Legislative Audit,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,1315.6,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,247,1,Budget and Audit Committee,773,1,Legislative Audit,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,3946.9,0,0,0,0,0,0,0,0,0
1007,31,18,Legislature,247,1,Budget and Audit Committee,773,1,Legislative Audit,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,40,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,6649.4,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,198.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,373.6,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,34.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,247,1,Budget and Audit Committee,774,2,Legislative Finance,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,1813.9,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,247,1,Budget and Audit Committee,774,2,Legislative Finance,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,5441.6,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,46,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,435.7,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,42.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1421.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,10,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,247,1,Budget and Audit Committee,775,4,Committee Expenses,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,477.4,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,247,1,Budget and Audit Committee,775,4,Committee Expenses,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,1432.3,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,9833,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,141,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2160.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,522.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,18,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,248,2,Legislative Council,780,2,Administrative Services,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,3092.1,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,248,2,Legislative Council,780,2,Administrative Services,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,9276.2,0,0,0,0,0,0,0,0,0
"1005,31,18,Legislature,248,2,Legislative Council,780,2,Administrative Services,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,251.3,0,0,0,0,0,0,0,0,0
1007,31,18,Legislature,248,2,Legislative Council,780,2,Administrative Services,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,68,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,44,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,28,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,165,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,75,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,397,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,45,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2500,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,248,2,Legislative Council,783,3,Council and Subcommittees,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,170.5,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,248,2,Legislative Council,783,3,Council and Subcommittees,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,3011.5,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,4322.3,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,69,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,76.1,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,99.5,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,248,2,Legislative Council,2028,4,Legal and Research Services,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,1141.7,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,248,2,Legislative Council,2028,4,Legal and Research Services,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,3425.2,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,20,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,14,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,195.9,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,25,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,30.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1.8,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,248,2,Legislative Council,2321,5,Ethics Committee,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,63.4,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,248,2,Legislative Council,2321,5,Ethics Committee,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,190.1,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,932,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,7,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,22.6,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,10,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,27.9,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,248,2,Legislative Council,2769,6,Office of Victims Rights,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,98.1,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,248,2,Legislative Council,2769,6,Office of Victims Rights,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,294.1,0,0,0,0,0,0,0,0,0
1171,31,18,Legislature,248,2,Legislative Council,2769,6,Office of Victims Rights,1171 PF Dividend Appropriations in lieu of Dividends to Criminals
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,7,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1209.2,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,28.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,72.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,9.5,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,248,2,Legislative Council,790,7,Ombudsman,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,329.8,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,248,2,Legislative Council,790,7,Ombudsman,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,989.2,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,10,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1529.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,248,2,Legislative Council,2485,8,LEG State Facilities Rent,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,382.5,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,248,2,Legislative Council,2485,8,LEG State Facilities Rent,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,1147.3,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5147.3,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2607.6,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,580,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,100,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,249,4,Legislative Operating Budget,3232,0,Leg Salaries and Allowances,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,2108.7,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,249,4,Legislative Operating Budget,3232,0,Leg Salaries and Allowances,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,6326.2,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,60,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,9817.4,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,350,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,885.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,73,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,249,4,Legislative Operating Budget,796,1,Legislative Operating Budget,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,2781.6,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,249,4,Legislative Operating Budget,796,1,Legislative Operating Budget,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,8344.7,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,8164.5,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,514,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,672.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,334.5,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,31,18,Legislature,249,4,Legislative Operating Budget,782,2,Session Expenses,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,2394.2,0,0,0,0,0,0,0,0,0
"1004,31,18,Legislature,249,4,Legislative Operating Budget,782,2,Session Expenses,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,7182.6,0,0,0,0,0,0,0,0,0
"1005,31,18,Legislature,249,4,Legislative Operating Budget,782,2,Session Expenses,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,76.4,0,0,0,0,0,0,0,0,0
1007,31,18,Legislature,249,4,Legislative Operating Budget,782,2,Session Expenses,1007 Interagency Receipts
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,224,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2889.8,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
