scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1008 G/O Bonds	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1113 AHFC Bonds	1139 AHFC Div	1140 AIDEA Div	1153 State Land	1167 NTSC Bond	1169 PCE Endow	1195 SnoMachReg	1197 AK Cap Inc	1214 WhitTunnel	1226 High Ed	1243 SBR	1265 COVID Fed	1268 MH Tr Res	1269 CSLFRF	1270 FHWA CRRSA	1275 Reapprop
4616	Final FY2022 HB69 / HB71	2022	63648	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63648.pdf	129	25	AL	Ruby Slough Road (HD 39)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBH	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.42	SRWILLHOITE	6/30/2021 10:58:31.42	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	272910																															
4616	Final FY2022 HB69 / HB71	2022	63649	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63649.pdf	130	25	AL	Richardson Highway MP 233 Bear Creek Bridge #0593 Replacement (HD 6)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBJ	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.48	SRWILLHOITE	6/30/2021 10:58:31.48	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	398449																															
4616	Final FY2022 HB69 / HB71	2022	63650	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63650.pdf	131	25	AL	Hemmer Road Upgrade and Extension (HD 7-12)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBK	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.543	SRWILLHOITE	6/30/2021 10:58:31.543	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	288659																															
4616	Final FY2022 HB69 / HB71	2022	63651	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63651.pdf	132	25	AL	Hermon Road Upgrade and Extension (HD 7-12)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBL	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.607	SRWILLHOITE	6/30/2021 10:58:31.607	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1984522																															
4616	Final FY2022 HB69 / HB71	2022	63652	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63652.pdf	133	25	AL	Redoubt Avenue and Smith Way Rehabilitation (HD 30)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBM	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.653	SRWILLHOITE	6/30/2021 10:58:31.653	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	678636																															
4616	Final FY2022 HB69 / HB71	2022	63653	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63653.pdf	134	25	AL	Trunk Road (Nelson Road) Upgrade Trunk Road (Nelson Road) Upgrade (HD 11)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBN	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.7	SRWILLHOITE	6/30/2021 10:58:31.7	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	28577																															
4616	Final FY2022 HB69 / HB71	2022	63654	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63654.pdf	135	25	AL	Akakeek, Ptarmigan, and DeLapp Streets - (HD 38)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBP	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.747	SRWILLHOITE	6/30/2021 10:58:31.747	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	477593																															
4616	Final FY2022 HB69 / HB71	2022	63655	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63655.pdf	136	25	AL	Seward Highway MP 14 Railroad Crossing Reconstruction (HD 29)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBQ	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.78	SRWILLHOITE	6/30/2021 10:58:31.78	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	45150																															
4616	Final FY2022 HB69 / HB71	2022	63656	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63656.pdf	137	25	AL	Highway Safety Improvement Program (HSIP) (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBR	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.84	SRWILLHOITE	6/30/2021 10:58:31.84	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	56080000																															
4616	Final FY2022 HB69 / HB71	2022	63657	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63657.pdf	139	25	AL	Pavement and Bridge Preservation (HD 37)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBT	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.92	SRWILLHOITE	6/30/2021 10:58:31.92	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	51852900																															
4616	Final FY2022 HB69 / HB71	2022	63658	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63658.pdf	138	25	AL	Pavement and Bridge Preservation (HD 7-31)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBS	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.887	SRWILLHOITE	6/30/2021 10:58:31.887	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	50943200																															
4616	Final FY2022 HB69 / HB71	2022	63659	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63659.pdf	140	25	AL	AMATS CTP Program Allocation (HD 12-28)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBU	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:31.967	SRWILLHOITE	6/30/2021 10:58:31.967	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	28153418																															
4616	Final FY2022 HB69 / HB71	2022	63660	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63660.pdf	141	25	AL	Ferry Refurbishment (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBV	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.013	SRWILLHOITE	6/30/2021 10:58:32.013	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	13500000																															
4616	Final FY2022 HB69 / HB71	2022	63661	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63661.pdf	142	25	AL	Pavement and Bridge Preservation (HD 33-36)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBW	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.043	SRWILLHOITE	6/30/2021 10:58:32.043	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	13190650																															
4616	Final FY2022 HB69 / HB71	2022	63662	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63662.pdf	143	25	AL	FAST CTP Program Allocation (HD 1-5)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBX	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.09	SRWILLHOITE	6/30/2021 10:58:32.09	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	7716256																															
4616	Final FY2022 HB69 / HB71	2022	63663	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63663.pdf	144	25	AL	Annual Planning Work Program (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBY	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.123	SRWILLHOITE	6/30/2021 10:58:32.123	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	7003961																															
4616	Final FY2022 HB69 / HB71	2022	63664	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63664.pdf	145	25	AL	Bridge and Tunnel Inventory, Inspection, Monitoring, Preservation, Rehab and Replacement Program (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEBZ	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.183	SRWILLHOITE	6/30/2021 10:58:32.183	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	6997900																															
4616	Final FY2022 HB69 / HB71	2022	63665	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63665.pdf	146	25	AL	Northern Region Signal Interconnect (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC1	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.247	SRWILLHOITE	6/30/2021 10:58:32.247	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	4548500																															
4616	Final FY2022 HB69 / HB71	2022	63666	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63666.pdf	147	25	AL	Whittier Tunnel: Maintenance and Operations (HD 9)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC2	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.28	SRWILLHOITE	6/30/2021 10:58:32.28	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	3775255																															
4616	Final FY2022 HB69 / HB71	2022	63667	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63667.pdf	148	25	AL	Statewide Congestion and Mitigation Air Quality (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC3	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.327	SRWILLHOITE	6/30/2021 10:58:32.327	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	3211200																															
4616	Final FY2022 HB69 / HB71	2022	63668	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63668.pdf	149	25	AL	Central Region Drainage Improvements and Erosion (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC4	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.387	SRWILLHOITE	6/30/2021 10:58:32.387	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	2365220																															
4616	Final FY2022 HB69 / HB71	2022	63669	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63669.pdf	150	25	AL	Recreational Trails Program (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC5	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.607	SRWILLHOITE	6/30/2021 10:58:32.607	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	2261379																															
4616	Final FY2022 HB69 / HB71	2022	63670	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63670.pdf	151	25	AL	AMATS CMAQ Allocation for Qualifying Air Quality Projects (HD 12-28)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC6	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.73	SRWILLHOITE	6/30/2021 10:58:32.73	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	2143768																															
4616	Final FY2022 HB69 / HB71	2022	63671	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63671.pdf	152	25	AL	Statewide Research Program (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC7	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.763	SRWILLHOITE	6/30/2021 10:58:32.763	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	2055831																															
4616	Final FY2022 HB69 / HB71	2022	63672	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63672.pdf	153	25	AL	Northern Region ADA Reconnaissance and Improvements (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC8	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.81	SRWILLHOITE	6/30/2021 10:58:32.81	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	2001340																															
4616	Final FY2022 HB69 / HB71	2022	63673	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63673.pdf	154	25	AL	Urban Planning Program (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEC9	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.857	SRWILLHOITE	6/30/2021 10:58:32.857	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1929082																															
4616	Final FY2022 HB69 / HB71	2022	63674	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63674.pdf	155	25	AL	Transportation Asset Management Program (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECA	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:32.903	SRWILLHOITE	6/30/2021 10:58:32.903	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1819400																															
4616	Final FY2022 HB69 / HB71	2022	63676	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63676.pdf	156	25	AL	Southcoast Areawide ADA Improvements (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECB	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.09	SRWILLHOITE	6/30/2021 10:58:33.09	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1819400																															
4616	Final FY2022 HB69 / HB71	2022	63677	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63677.pdf	157	25	AL	Central Region ADA Compliance Project (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECC	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.137	SRWILLHOITE	6/30/2021 10:58:33.137	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1819400																															
4616	Final FY2022 HB69 / HB71	2022	63679	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63679.pdf	158	25	AL	Committed Measures for the Fairbanks SIP (HD 1-5)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECD	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.183	SRWILLHOITE	6/30/2021 10:58:33.183	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1728430																															
4616	Final FY2022 HB69 / HB71	2022	63682	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63682.pdf	159	25	AL	AASHTOware Implementation (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECE	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.23	SRWILLHOITE	6/30/2021 10:58:33.23	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1128028																															
4616	Final FY2022 HB69 / HB71	2022	63684	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63684.pdf	160	25	AL	Roadway Data Collection (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECF	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.263	SRWILLHOITE	6/30/2021 10:58:33.263	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1091640																															
4616	Final FY2022 HB69 / HB71	2022	63685	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63685.pdf	161	25	AL	Culvert Repair or Replace Project (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECG	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.31	SRWILLHOITE	6/30/2021 10:58:33.31	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	909700																															
4616	Final FY2022 HB69 / HB71	2022	63686	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63686.pdf	162	25	AL	Bridge Scour Monitoring and Retrofit Program (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECH	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.34	SRWILLHOITE	6/30/2021 10:58:33.34	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	864216																															
4616	Final FY2022 HB69 / HB71	2022	63687	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63687.pdf	163	25	AL	Seismic Bridge Retrofit Program (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECJ	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.387	SRWILLHOITE	6/30/2021 10:58:33.387	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	864215																															
4616	Final FY2022 HB69 / HB71	2022	63688	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63688.pdf	164	25	AL	AMATS TA Allocation (HD 12-28)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECK	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.433	SRWILLHOITE	6/30/2021 10:58:33.433	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	836594																															
4616	Final FY2022 HB69 / HB71	2022	63693	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63693.pdf	165	25	AL	511 Phone and Web Maintenance & Operations (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECL	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.467	SRWILLHOITE	6/30/2021 10:58:33.467	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	785071																															
4616	Final FY2022 HB69 / HB71	2022	63694	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63694.pdf	166	25	AL	Winter Trail Marking (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECM	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.513	SRWILLHOITE	6/30/2021 10:58:33.513	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	773245																															
4616	Final FY2022 HB69 / HB71	2022	63695	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63695.pdf	167	25	AL	Portage Station Improvements (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECN	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.577	SRWILLHOITE	6/30/2021 10:58:33.577	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	730000																															
4616	Final FY2022 HB69 / HB71	2022	63696	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63696.pdf	168	25	AL	FAST CMAQ Allocation (HD 1-5)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECP	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.607	SRWILLHOITE	6/30/2021 10:58:33.607	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	727760																															
4616	Final FY2022 HB69 / HB71	2022	63697	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63697.pdf	169	25	AL	Road Weather Information System (RWIS) (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECQ	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.683	SRWILLHOITE	6/30/2021 10:58:33.683	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	727440																															
4616	Final FY2022 HB69 / HB71	2022	63698	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63698.pdf	170	25	AL	Central Region ITS Repair and Upgrade Project (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECR	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.747	SRWILLHOITE	6/30/2021 10:58:33.747	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	682275																															
4616	Final FY2022 HB69 / HB71	2022	63700	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63700.pdf	171	25	AL	Design Construct Lease Purchase Ferryboats and Terminals (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECS	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.793	SRWILLHOITE	6/30/2021 10:58:33.793	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	640000																															
4616	Final FY2022 HB69 / HB71	2022	63701	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63701.pdf	172	25	AL	Highway Safety Improvement Program/Safety Management (HD 7-31)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TECT	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:33.84	SRWILLHOITE	6/30/2021 10:58:33.84	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	607500																															
