scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 GF/Match	1004 Gen Fund	1005 GF/Prgm	1024 Fish/Game	1026 HwyCapital	1027 IntAirport	1037 GF/MH	1052 Oil/Haz Fd	1061 CIP Rcpts	1063 NPR Fund	1075 Cln Wtr Fd	1076 Marine Hwy	1092 MHTAAR	1100 Drk Wtr Fd	1108 Stat Desig	1139 AHFC Div	1147 PublicBldg	1153 State Land	1179 PFC 	1195 Snow Rcpts	1197 AK Cap Fnd	1205 Ocn Ranger	1210 Ren Energy	Non Funded Appropriations
5469	FY2026 Governor	2026	66372	16	Department of Transportation and Public Facilities		116	25	AL	Tanana Loader (Replace 38372)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:09	Tanana	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	Replace loader 38372 with a new loader and snow blower.	ACIP UPIN# RA00791		X	788500																								
5469	FY2026 Governor	2026	66373	16	Department of Transportation and Public Facilities		117	25	AL	Unalakleet Loader (Replace 33228)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:09	Unalakleet	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	Replace loader 33228 with a new loader. This piece of equipment has met its useful life and is in poor condition. This piece of equipment is critical in the removal of snow at the airport.	ACIP UPIN# RA00741		X	456000																								
5469	FY2026 Governor	2026	66374	16	Department of Transportation and Public Facilities		118	25	AL	Unalaska Loader (Replace 37682)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:09	Unalaska	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Replace loader 37682 with a new loader. This piece of equipment has met its useful life and is in fair condition. It is recommended for replacement.	ACIP UPIN# RA00701		X	494000																								
5469	FY2026 Governor	2026	66375	16	Department of Transportation and Public Facilities		119	25	AL	Wales Resurfacing and Dust Palliative		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:10	Wales	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	"Resurface and apply dust palliative to runway, taxiway, apron, and airport access road. Application of dust palliative reduces the amount of loss fines from prop wash and winter snow removal activities, providing a smooth gravel surface that minimizes damage to aircraft and prolongs the life of the gravel surface."	ACIP UPIN# RA00657		X	389500																								
5469	FY2026 Governor	2026	66376	16	Department of Transportation and Public Facilities		120	25	AL	White Mountain Resurfacing and Dust Palliative		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:10	White Mountain	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	"Resurface and apply dust palliative to runway, taxiway, apron, and airport access road. Application of dust palliative reduces the amount of loss fines from prop wash and winter snow removal activities, providing a smooth gravel surface that minimizes damage to aircraft and prolongs the life of the gravel surface."	ACIP UPIN# RA00656		X	389500																								
5469	FY2026 Governor	2026	64993	16	Department of Transportation and Public Facilities		121	25	AL	Statewide Rural Airport System Overruns and Other Projects		N	N	9	Transportation	6	Construction	G	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:10	Statewide	99	Statewide (HD 1 - 40)	CAP 	Troy LaRue	9072690724	Dom Pannone	9074652956	95	This project provides funds for unanticipated increases in project costs and for new projects for the State-owned rural airports. This will avoid unnecessary delays in unanticipated projects and maximize capture of federal revenue.			X	41250000																								
5469	FY2026 Governor	2026	65506	16	Department of Transportation and Public Facilities		122	25	AL	Statewide Rural Airport System Preconstruction		N	N	9	Transportation	6	Construction	G	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:11	Statewide	99	Statewide (HD 1 - 40)	CAP 	Troy LaRue	9072690724	Dom Pannone	9074652956	95	"This project provides funding authority to cover project costs for work required before a grant application can be submitted to the Federal Aviation Administration (FAA). This work includes planning, environmental analysis, preliminary engineering, geo-technical analysis, final design, utility agreements/relocations, construction permits, and right-of-way acquisition."			X	22017910																								
5469	FY2026 Governor	2026	65505	16	Department of Transportation and Public Facilities		123	25	AL	"Statewide Various Rural Airports Snow Removal, ADA, and Safety Equipment Acquisition"		N	N	9	Transportation	6	Construction	G	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:11	Statewide	99	Statewide (HD 1 - 40)	CAP 	Troy LaRue	9072690724	Dom Pannone	9074652956	95	"Funding authority for snow removal, firefighting, other safety equipment, and navigational visual aid equipment. The program is increasing its annual total to accommodate a backlog of older equipment across the system that requires replacement."			X	3115113																								
5469	FY2026 Governor	2026	65504	16	Department of Transportation and Public Facilities		124	25	AL	"Statewide Various Rural Airports Minor Surface
 Improvements and Obstruction Removal"		N	N	9	Transportation	6	Construction	G	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:12	Statewide	99	Statewide (HD 1 - 40)	CAP 	Troy LaRue	9072690724	Dom Pannone	9074652956	95	"Funding authority to cover project costs for minor airport improvement projects for such items as: airport pavement marking, pavement crack sealing, other pavement improvements, gravel surface repair, brush cutting, removal of other obstructions, and other minor improvements."			X	799913																								
5469	FY2026 Governor	2026	30648	16	Department of Transportation and Public Facilities		125	25	AP	MH Trust: Coordinated Transportation and Vehicles		N	N	9	Transportation	35	Equipment / Commodities	G	NA	Y	0		NA  		0	7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:17	JTLAGUNDINO	12/5/2024 11:12	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	0	Competitive grants for coordinated transportation services for Mental Health Trust beneficiaries and the purchase of vehicles for beneficiaries where coordinated services are not yet available or appropriate.			X								700000																	
