scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 GF/Match	1004 Gen Fund	1005 GF/Prgm	1024 Fish/Game	1026 HwyCapital	1027 IntAirport	1037 GF/MH	1048 Univ Rcpt	1052 Oil/Haz Fd	1063 NPR Fund	1075 Cln Wtr Fd	1076 Marine Hwy	1082 Vessel Rep	1092 MHTAAR	1100 Drk Wtr Fd	1108 Stat Desig	1139 AHFC Div	1147 PublicBldg	1153 State Land	1166 Vessel Com	1175 BLic&Corp	1185 Elect Fund	1195 Snow Rcpts	1197 AK Cap Fnd	1200 VehRntlTax	1206 CVP Tax	1210 Ren Energy	1255 Reapprops	Non Funded Appropriations
5104	FY2024 Final Enacted HB39	2024	64972	16	Department of Transportation and Public Facilities		152	25	AL	Parks Highway: Mile Point 279-290 (Milepost 315-325) Reconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T15X	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:49.87	SRWILLHOITE	6/16/2023 12:45:49.87	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Reconstruct the Parks Highway from Milepost 319 to Milepost 325 (FNSB Boundary), including replacement of Little Goldstream Creek Bridge No. 678 at Milepost 315. Project will include bridge work, roadside hardware, drainage improvements and utilities.	STIP Need ID: 22335		X	1868000																													
5104	FY2024 Final Enacted HB39	2024	64973	16	Department of Transportation and Public Facilities		153	25	AL	Parks Highway: Houston to Willow Rehabilitation		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T15Y	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:49.927	SRWILLHOITE	6/16/2023 12:45:49.927	Houston	30	Houston/Big Lake/Parks Highwy (HD30)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Project consist of rehabilitation of the highway including any needed safety and capacity improvements to the Parks Highway between Houston and Willow.	STIP Need ID: 31270		X	636790																													
5104	FY2024 Final Enacted HB39	2024	64974	16	Department of Transportation and Public Facilities		154	25	AL	Parks Highway: 303-305 Reconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T15Z	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:49.98	SRWILLHOITE	6/16/2023 12:45:49.98	Delta Junction	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Parks Highway: 303-305 reconstruction.			X	200000																													
5104	FY2024 Final Enacted HB39	2024	64975	16	Department of Transportation and Public Facilities		158	25	AL	Port of Alaska Tract		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T18R	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:50.227	SRWILLHOITE	6/16/2023 12:45:50.227	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Port of Alaska Tract J Access Road.			X	4650000																													
5104	FY2024 Final Enacted HB39	2024	64976	16	Department of Transportation and Public Facilities		159	25	AL	Prince of Wales - Neck Lake Road Reconstruction: North Prince of Wales Island Highway to Whale Pass Stage 2		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16A	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:50.28	SRWILLHOITE	6/16/2023 12:45:50.28	Prince of Wales Island	2	Sitka/Petersburg/Yakutat (HD 2)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Reconstruct approximately 7.9 miles of Neck Lake Road (South Whale Pass Road) to provide a narrow two-lane paved road. Project begins at junction with North Prince of Wales Island (NPOWI) Highway and ends at Whale Pass seaplane terminal and boat launch ramp. Project is split into two segments: NPOWI Highway to Marine Access Facility Junction (will be constructed under Need ID 33825) and Marine Access Facility Junction to Whale Pass (will be constructed under this Need ID). Major work items include clearing, grading, drainage, sub excavation, base, paving, bridge and culvert replacement, high reflectivity signage, installation of safety guardrail systems, revegetation, and slope stabilization.	STIP Need ID: 28271		X	18876275																													
5104	FY2024 Final Enacted HB39	2024	64977	16	Department of Transportation and Public Facilities		163	25	AL	Richardson Highway Mile Point 268-343 (Milepost 266-341) Passing Lanes (Delta Junction to Eielson)		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16F	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:50.5	SRWILLHOITE	6/16/2023 12:45:50.5	Delta Junction	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Construct passing lanes at various locations on the Richardson Highway to improve safety.	STIP Need ID: 29811		X	33624000																													
5104	FY2024 Final Enacted HB39	2024	64978	16	Department of Transportation and Public Facilities		165	25	AL	Richardson Highway Northbound Chena Flood Control Bridge Replacement		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16H	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:50.613	SRWILLHOITE	6/16/2023 12:45:50.613	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 31 - 35)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Replace bridge #1364 on the Richardson Highway Milepost 347. Work includes bridge replacement, drainage improvements and utilities.	STIP Need ID: 34130		X	1000000																													
5104	FY2024 Final Enacted HB39	2024	64979	16	Department of Transportation and Public Facilities		166	25	AL	Richardson Highway MP 97-115 Resurfacing		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16I	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:50.667	SRWILLHOITE	6/16/2023 12:45:50.667	Glennallen	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Richardson Highway Milepost 97-115 resurfacing.	STIP Need ID: 18923		X	18000000																													
5104	FY2024 Final Enacted HB39	2024	64981	16	Department of Transportation and Public Facilities		168	25	AL	Southeast Alaska Port Electrification		N	Y	9	Transportation	33	Research / Studies / Planning	N	NA	N	32610	T16K	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:50.78	SRWILLHOITE	6/16/2023 12:45:50.78	Southeast Alaska	91	Southeast Region (HD 1 - 4)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Southeast Alaska Port Electrification			X	4000000																													
5104	FY2024 Final Enacted HB39	2024	64983	16	Department of Transportation and Public Facilities		170	25	AL	Seldon Road Upgrade and Extension Seldon Road Upgrade and Extension		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16M	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:50.893	SRWILLHOITE	6/16/2023 12:45:50.893	Mat-Su Areawide	70	Mat-Su Areawide (HD 9-24)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	The project extends Seldon Road on a new alignment to the north from its current terminus at Beverly Lake Road (a residential subdivision road) and connect to Pittman Road. Project development includes completion of design and right-of-way along with full construction of a new arterial level facility with separated bike path.	STIP Need ID: 32724		X	500335																49665													
5104	FY2024 Final Enacted HB39	2024	64985	16	Department of Transportation and Public Facilities		171	25	AL	Seward Highway: Sterling Highway Intersection Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16N	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:50.95	SRWILLHOITE	6/16/2023 12:45:50.95	Kenai Peninsula Borough	8	Northern Kenai Peninsula (HD 8)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Construct improvements to the Seward Highway and Sterling Highway intersection to improve traffic flow and safety.	STIP Need ID: 33741		X	909700																													
5104	FY2024 Final Enacted HB39	2024	64986	16	Department of Transportation and Public Facilities		172	25	AL	Seward Highway: Mp 90-99 Pavement Preservation		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16O	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:51.003	SRWILLHOITE	6/16/2023 12:45:51.003	Anchorage (Downtown, Spenard)	9	S. Anchorage/Turnagain/Whittier (HD 9)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Seward Highway: Milepost 90-99 pavement preservation.	STIP Need ID: 18924		X	14000000																													
5104	FY2024 Final Enacted HB39	2024	64987	16	Department of Transportation and Public Facilities		67	25	AL	Seward Snow Removal Equipment Building and Sand Storage Building		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T11W	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.37	SRWILLHOITE	6/16/2023 12:45:45.37	Seward	5	Kodiak/Seward/Cordova (HD 5)	CAP 			Dom Pannone	9074652956	0	Demolish the existing sand storage building and construct new heated, 2,000 square foot snow removal equipment building (SREB), new unheated sand storage building, and a SRE fueling station. Relocate/replace the existing rotating beacon from the top of the existing SREB to a new tip-down pole. Equipment does not fit into the existing building. Per grant assurances to the Federal Aviation Administration, this equipment must be stored inside. Current sand storage condition is poor, sand gets wet and building is near end of useable life. Seward gets a lot of water on the airport so new design should allow for water to escape storage area and sand to dry.			X	4253230																													
5104	FY2024 Final Enacted HB39	2024	64989	16	Department of Transportation and Public Facilities		175	25	AL	Southeast Transportation Plan		N	Y	9	Transportation	33	Research / Studies / Planning	N	NA	N	32610	T16R	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:51.163	SRWILLHOITE	6/16/2023 12:45:51.163	Southeast Alaska	91	Southeast Region (HD 1 - 4)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Management and coordination of plan implementation.			X	1500000																													
5104	FY2024 Final Enacted HB39	2024	64990	16	Department of Transportation and Public Facilities		176	25	AL	Statewide Community Transportation Program		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16S	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:51.22	SRWILLHOITE	6/16/2023 12:45:51.22	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Management and coordination of plan implementation.			X	8000000																													
5104	FY2024 Final Enacted HB39	2024	64992	16	Department of Transportation and Public Facilities		180	25	AL	Statewide Resiliency Program		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16W	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:51.443	SRWILLHOITE	6/16/2023 12:45:51.443	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Management and coordination of Statewide Resiliency Program.			X	2560000																													
5104	FY2024 Final Enacted HB39	2024	64993	16	Department of Transportation and Public Facilities		69	25	AL	Statewide Rural Airport System Overruns & Other Projects		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T11Y	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.47	SRWILLHOITE	6/16/2023 12:45:45.47	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	0	This allocation is to address project delays and maximize capture of federal revenue.			X	41062500																													
5104	FY2024 Final Enacted HB39	2024	64994	16	Department of Transportation and Public Facilities		70	25	AL	Statewide Rural Airport System Preconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T11Z	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.517	SRWILLHOITE	6/16/2023 12:45:45.517	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	0	"This project provides funding authority to cover project costs for work required before a grant application can be submitted to the Federal Aviation Administration. This work includes planning, environmental analysis, preliminary engineering, geo-technical analysis, design, utility agreements / relocations, construction permits, and right-of-way acquisition.

"			X	27000000																													
5104	FY2024 Final Enacted HB39	2024	64995	16	Department of Transportation and Public Facilities		181	25	AL	Statewide Sustainable Transportation & Energy Program		N	Y	9	Transportation	33	Research / Studies / Planning	N	NA	N	32610	T16X	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:51.5	SRWILLHOITE	6/16/2023 12:45:51.5	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Management and coordination of Statewide Sustainable Transportation & Energy Program.			X	1980000																													
5104	FY2024 Final Enacted HB39	2024	64996	16	Department of Transportation and Public Facilities		71	25	AL	Statewide Various Airports Snow Removal, ADA, and Safety Equipment Acquisition		N	Y	9	Transportation	35	Equipment / Commodities	N	NA	N	7470	T128	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.563	SRWILLHOITE	6/16/2023 12:45:45.563	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	0	This project provides funding authority for snow removal, firefighting, other safety equipment and navigational visual aid equipment. The program is increasing its annual total to accommodate a backlog of older equipment across the system that requires placement.			X	18672188																													
5104	FY2024 Final Enacted HB39	2024	64997	16	Department of Transportation and Public Facilities		72	25	AL	Statewide Various Rural Airports Minor Surface Improvements and Obstruction Removal		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T12I	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.61	SRWILLHOITE	6/16/2023 12:45:45.61	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	0	This project provides funding authority to cover project costs for minor airport improvement projects for such items as: airport pavement marking, pavement crack sealing, other pavement improvements, gravel surface repair, brush cutting, removal of other obstructions and other minor improvements.			X	6481688																													
5104	FY2024 Final Enacted HB39	2024	64998	16	Department of Transportation and Public Facilities		183	25	AL	Statewide Wayside Improvement Program		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T16Z	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:51.613	SRWILLHOITE	6/16/2023 12:45:51.613	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Management and coordination of Statewide Wayside Improvement Program.			X	7000000																													
5104	FY2024 Final Enacted HB39	2024	65000	16	Department of Transportation and Public Facilities		186	25	AL	Sterling Highway Mile Point 116-129 (Milepost 157-169) Rehabilitation Anchor Point to Baycrest Hill		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17A	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:51.783	SRWILLHOITE	6/16/2023 12:45:51.783	Kenai Areawide	68	Kenai Areawide (HD 6 - 8)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Provide passing lanes, widening and realignment as needed to address safety and passing opportunities, and resurface pavement between Anchor Point and the top of Homer Hill. Also includes the replacement of bridge #666 and bridge #4020. Project will be coordinated with, and partially funded by, the Highway Safety Improvement Program.	STIP Need ID: 2670		X	4548500																													
5104	FY2024 Final Enacted HB39	2024	65001	16	Department of Transportation and Public Facilities		187	25	AL	Sterling Highway Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction Stage 1		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17B	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:51.847	SRWILLHOITE	6/16/2023 12:45:51.847	Kenai Areawide	68	Kenai Areawide (HD 6 - 8)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	This is the initial construction phase of the parent project, Need ID 2673. This initial construction project consists of environmental mitigation efforts, advance clearing of entire Sterling Highway (Milepost 45-60) project corridor. Also includes Stage 1 work on the existing Sterling Highway alignment near Cooper Landing at approximately Milepost 44.5 to 46.5 and at western end of project at Milepost 56 to 58.	STIP Need ID: 32300		X	61819400																													
5104	FY2024 Final Enacted HB39	2024	65004	16	Department of Transportation and Public Facilities		191	25	AL	System-wide Bridge Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17F	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:52.063	SRWILLHOITE	6/16/2023 12:45:52.063	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	System-wide bridge improvements.			X	843750																													
5104	FY2024 Final Enacted HB39	2024	65005	16	Department of Transportation and Public Facilities		73	25	AL	Talkeetna Airport Lighting Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T12J	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.657	SRWILLHOITE	6/16/2023 12:45:45.657	Talkeetna	30	Houston/Big Lake/Parks Highwy (HD30)	CAP 			Dom Pannone	9074652956	0	This project will reconstruct the runway (1-19) and taxiway (A, B, C, D, E, F, and G) lighting at Talkeetna Airport. Improvements also include replacing the wind cones, rotating beacon, and runway threshold markers. Airport lighting was installed in 1986 and is beyond its useful life. Lighting replacement will significantly reduce the level of maintenance needed to keep the existing system operational.			X	3121875																													
5104	FY2024 Final Enacted HB39	2024	65008	16	Department of Transportation and Public Facilities		192	25	AL	Tok Cutoff Highway Milepost 0-8 Reconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17G	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:52.117	SRWILLHOITE	6/16/2023 12:45:52.117	Tok	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Reconstruct the Tok Cutoff Highway Milepost 0 to 8 due to a permafrost-rich foundation. Perform extensive ditch line and drainage improvements.	STIP Need ID: 32020		X	233500																													
5104	FY2024 Final Enacted HB39	2024	65009	16	Department of Transportation and Public Facilities		193	25	AL	Tok Cutoff Milepost 76-91 Rehabilitation		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17H	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:52.173	SRWILLHOITE	6/16/2023 12:45:52.173	Tok	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Tok Cutoff Milepost 76-91 rehabilitation.	STIP Need ID: 32022		X	840600																													
5104	FY2024 Final Enacted HB39	2024	65011	16	Department of Transportation and Public Facilities		49	25	AL	TSAIA: Terminal Boarding Bridges Upgrades		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T11E	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:44.473	SRWILLHOITE	6/16/2023 12:45:44.473	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	0	Replace passenger boarding bridge at Gate B9. Bridge is more than 20 years old and repair/replacement of parts are becoming obsolete.			X	3000000																													
5104	FY2024 Final Enacted HB39	2024	65012	16	Department of Transportation and Public Facilities		44	25	AL	TSAIA: Dispatch Room Relocation		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T111	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:44.223	SRWILLHOITE	6/16/2023 12:45:44.223	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	0	Relocate Dispatch from North Terminal to Aircraft Rescue and Fire Fighting Building. Replace communication system. Includes architectural, structural, mechanical, and electrical upgrades. It is advised to have dispatchers located in a tower next to the airfield and to be nearby emergency responders to aid in communication.			X							5000000																							
5104	FY2024 Final Enacted HB39	2024	65013	16	Department of Transportation and Public Facilities		75	25	AL	Valdez Snow Removal Equipment Building and Deicing Buildings Replacement		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T12L	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.75	SRWILLHOITE	6/16/2023 12:45:45.75	Valdez	70	Mat-Su Areawide (HD 9-24)	CAP 			Dom Pannone	9074652956	0	Construct a new three-bay snow removal equipment building (SREB) and a deicing material storage building. The existing Valdez Airport SREB was built in the 1970s and last improved in 1994. The building no longer accommodates the size of the snow removal equipment being used to maintain the runway and the overall condition of the SREB and adjacent facilities is poor.			X	14859187																													
5104	FY2024 Final Enacted HB39	2024	65014	16	Department of Transportation and Public Facilities		198	25	AL	Wasilla Fishhook Road / Main Street		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17M	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:52.453	SRWILLHOITE	6/16/2023 12:45:52.453	Wasilla	70	Mat-Su Areawide (HD 9-24)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Develop a one-way couplet in downtown Wasilla bounded by Bogard Road, Knik-Goose Bay Road/Main Street, Yenlo/Talkeetna Street, and the Palmer-Wasilla Highway. This project is needed to mitigate traffic congestion in downtown Wasilla and is the initial effort to begin addressing the capacity and safety needs of the Knik-Goose Bay corridor. Knik-Goose Bay Road is a designated Safety Corridor.	STIP Need ID: 2503		X	27745850																													
5104	FY2024 Final Enacted HB39	2024	65015	16	Department of Transportation and Public Facilities		199	25	AL	Wasilla Fishhook Road and Spruce Avenue/Peck Street Roundabout		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17N	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:52.517	SRWILLHOITE	6/16/2023 12:45:52.517	Wasilla	70	Mat-Su Areawide (HD 9-24)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Install a single lane roundabout at the 4-leg intersection of Wasilla-Fishhook Road and Spruce Ave/Peck Street intersection.	STIP Need ID: 19217		X	4410000																													
5104	FY2024 Final Enacted HB39	2024	65016	16	Department of Transportation and Public Facilities		200	25	AL	West Coast Alaska Storm Community Repairs		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17O	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:52.573	SRWILLHOITE	6/16/2023 12:45:52.573	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	West Coast Alaska storm community repairs.			X	5000000																													
5104	FY2024 Final Enacted HB39	2024	65017	16	Department of Transportation and Public Facilities		204	25	AL	Workforce Development and Training: Statewide		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T17S	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:52.803	SRWILLHOITE	6/16/2023 12:45:52.803	Statewide	99	Statewide (HD 1 - 40)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Statewide workforce development and training.			X	1000000																													
5104	FY2024 Final Enacted HB39	2024	65021	16	Department of Transportation and Public Facilities		76	25	AL	Yakutat Automated Wildlife Detection System		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T12M	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.797	SRWILLHOITE	6/16/2023 12:45:45.797	Yakutat	2	Sitka/Petersburg/Yakutat (HD 2)	CAP 			Dom Pannone	9074652956	0	Install a Pharovision Automated Wildlife Detection System. This project was created after the bear strike on the runway and will assist in wildlife operations and identifying wildlife. It improves safety and operational efficiencies on the airport.			X	2214023																													
5104	FY2024 Final Enacted HB39	2024	65022	16	Department of Transportation and Public Facilities		93	25	AL	Anchorage Metropolitan Area Transportation Solutions (AMATS) Carbon Reduction Program Allocation		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T13N	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:46.593	SRWILLHOITE	6/16/2023 12:45:46.593	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	For projects that support the reduction of transportation emissions, includes evaluations, plans and the design and construction of projects in accordance with 23 USC §175, within the Anchorage Metropolitan Area Transportation Solutions (AMATS) Metropolitan Planning Organization (MPO).	STIP Need ID: 33862		X	3460990																													
5104	FY2024 Final Enacted HB39	2024	65033	12	Department of Military and Veterans' Affairs		3	9	AP*	Pre-Disaster Mitigation - Congressionally Directed Spending Projects		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:33.16	SRWILLHOITE	6/16/2023 12:45:33.16	Statewide	99	Statewide (HD 1 - 40)	CAP 			Bob Ernisse	9074287210	0	Pre-Disaster Mitigation - Congressionally Directed Spending Projects. See allocation level for detailed description.			X	7016000																													
5104	FY2024 Final Enacted HB39	2024	65034	12	Department of Military and Veterans' Affairs		5	9	AL	Emergency Response Shelter and Equipment Staging Complex		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	65033	M24D	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:42.02	SRWILLHOITE	6/16/2023 12:45:42.02	Juneau Areawide	80	Juneau Areawide (HD 3 - 4)	CAP 			Bob Ernisse	9074287210	0	This project will provide safe, easy access shelter above the inundation zone, in case of a major tsunami event, for the residents of the Native Village of Ouzinkie. The project also provides for consolidation of all emergency response heavy equipment machinery into one secure, weatherproof location. The village's equipment is currently staged throughout the community and is exposed to the elements. This project facilitates local response and capacity in the event of a major tsunami event, reducing the need for outside resources and assistance, that could then be directed elsewhere to support other communities in distress. 			X	2000000																													
5104	FY2024 Final Enacted HB39	2024	65035	12	Department of Military and Veterans' Affairs		4	9	AL	Snag Point Erosion Mitigation		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	65033	M24C	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:41.967	SRWILLHOITE	6/16/2023 12:45:41.967	Dillingham	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 			Bob Ernisse	9074287210	0	The City of Dillingham relies on an aerated wastewater treatment lagoon system, constructed in 1989, which discharges an average of 150,000 gallons a day of treated domestic wastewater into the Nushagak River. According to the 2018 City Shoreline Emergency Bank Stabilization Environmental Assessment by the Army Corps, the Nushagak estuary shoreline is “highly erosive,” with an erosion rate of 11-12 feet per year. The City of Dillingham is requesting funds to construct the necessary shoreline protection to avert the impending failure of the City of Dillingham’s sewage lagoon. 			X	5016000																													
5104	FY2024 Final Enacted HB39	2024	65039	16	Department of Transportation and Public Facilities		18	25	AL	Critical Upgrades to Ferry Dock Infrastructure in Five Rural Alaska Communities		N	Y	9	Transportation	2	Renewal and Replacement	N	NA	N	65045	T12V	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:42.63	SRWILLHOITE	6/16/2023 12:45:42.63	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	20	The Department of Transportation & Public Facilities will receive funding to upgrade the dock infrastructure in five rural Alaskan communities. The upgrades will allow ferries to continue service to three small, disadvantaged, rural communities and two rural hub communities, including replacing 40-year-old infrastructure at the Auke Bay Ferry Terminal. The upgrades will also allow the facilities to accommodate additional ferries, allowing for expanded and uninterrupted service.	"Total Project Cost: $56,848,018
Federal Request: $45,478,414
State Funded Match: $11,369,604 (FED Toll Match Credits)"		X	45478414																													
